CPMG train data
Estimated phase correction: -2.069873 rad
time in s	real part	imag part	abs value
2.140003	-0.000212	0.000085	0.000229
2.140053	-0.000092	-0.000557	0.000565
2.140103	-0.000403	-0.000327	0.000519
2.140153	-0.000049	-0.000118	0.000128
2.140203	-0.000493	-0.000262	0.000559
2.140253	-0.000116	-0.000961	0.000968
2.140303	-0.000021	-0.000780	0.000781
2.140353	0.000139	-0.000112	0.000178
2.140403	-0.000103	-0.000517	0.000527
2.140453	-0.000513	-0.000288	0.000588
2.140503	-0.000350	-0.000241	0.000425
2.140553	-0.000129	-0.000234	0.000268
2.140603	0.000051	-0.000751	0.000753
2.140653	-0.000664	-0.000356	0.000753
2.140703	-0.000123	0.000181	0.000219
2.140753	-0.000246	-0.000342	0.000421
2.140803	-0.000061	-0.000502	0.000505
2.140853	-0.000436	-0.000767	0.000882
2.140903	-0.000583	-0.000519	0.000780
2.140953	-0.000146	-0.000159	0.000216
2.141003	-0.000543	-0.000641	0.000840
2.141053	-0.000705	-0.000564	0.000903
2.141103	-0.000360	-0.000517	0.000630
2.141153	0.000054	-0.000709	0.000712
2.141203	0.000222	-0.000311	0.000382
2.141253	-0.000322	0.000237	0.000400
2.141303	-0.000570	-0.000132	0.000585
2.141353	0.000315	0.000025	0.000316
2.141403	-0.000125	-0.000144	0.000190
2.141453	-0.000112	-0.000663	0.000673
2.141503	-0.000267	-0.000295	0.000398
2.141553	-0.000127	-0.000560	0.000574
2.141603	0.000057	-0.000480	0.000483
2.141653	-0.000003	-0.000895	0.000895
2.141703	0.000056	-0.000220	0.000227
2.141753	-0.000464	-0.000042	0.000465
2.141803	-0.000432	-0.000531	0.000684
2.141853	0.000292	-0.000156	0.000331
2.141903	-0.000346	-0.000491	0.000601
2.141953	-0.000389	-0.000513	0.000644
2.142003	0.000175	-0.000164	0.000240
2.142053	-0.000454	-0.000221	0.000505
2.142103	-0.000134	-0.000753	0.000764
2.142153	-0.000383	-0.000570	0.000686
2.142203	-0.000307	-0.000386	0.000493
2.142253	0.000238	0.000247	0.000343
2.142303	-0.000668	-0.000131	0.000681
2.142353	-0.000059	-0.000168	0.000179
2.142403	-0.000451	0.000036	0.000452
2.142453	0.000083	-0.000416	0.000425
2.142503	-0.000138	-0.000657	0.000672
2.142553	-0.000133	-0.000115	0.000176
2.142603	-0.000538	-0.000766	0.000937
2.142653	0.000037	-0.000429	0.000431
2.142703	0.000093	-0.000295	0.000309
2.142753	-0.000768	-0.000613	0.000982
2.142803	0.000218	-0.000297	0.000368
2.142853	0.000353	0.000015	0.000354
2.142903	0.000285	-0.000293	0.000409
2.142953	-0.000210	-0.000001	0.000210
2.143003	0.000085	-0.000412	0.000421
2.143053	-0.000221	-0.000446	0.000498
2.143103	-0.000633	0.000032	0.000634
2.143153	-0.000258	-0.000172	0.000310
2.143203	-0.000519	-0.001038	0.001160
2.143253	-0.000536	-0.000446	0.000697
2.143303	-0.000088	-0.000203	0.000221
2.143353	-0.000017	-0.000132	0.000133
2.143403	-0.000308	-0.000372	0.000483
2.143453	-0.000394	-0.000644	0.000755
2.143503	-0.000253	0.000027	0.000255
2.143553	-0.000096	-0.000045	0.000106
2.143603	-0.000553	-0.000138	0.000570
2.143653	-0.000041	-0.000353	0.000356
2.143703	-0.000364	-0.000147	0.000393
2.143753	-0.000091	-0.000385	0.000396
2.143803	-0.000107	-0.000230	0.000253
2.143853	0.000059	-0.000244	0.000251
2.143903	-0.000131	-0.000507	0.000524
2.143953	0.000220	-0.000140	0.000261
2.144003	-0.000062	-0.000510	0.000514
2.144053	0.000027	-0.000336	0.000337
2.144103	0.000322	-0.000391	0.000506
2.144153	0.000139	-0.000257	0.000292
2.144203	0.000339	-0.000162	0.000375
2.144253	-0.000097	-0.000218	0.000239
2.144303	-0.000108	-0.000470	0.000482
2.144353	-0.000483	-0.000636	0.000799
2.144403	-0.000411	-0.000309	0.000514
2.144453	-0.000242	-0.000379	0.000450
2.144503	-0.000541	-0.000215	0.000583
2.144553	-0.000123	-0.000140	0.000186
2.144603	-0.000186	-0.000436	0.000474
2.144653	-0.000510	-0.000106	0.000521
2.144703	-0.000099	-0.000448	0.000459
2.144753	-0.000286	-0.000214	0.000358
2.144803	-0.000377	-0.000379	0.000535
2.144853	-0.000249	-0.000768	0.000807
2.144903	-0.000014	0.000013	0.000019
2.144953	0.000120	-0.000469	0.000484
2.145003	-0.000107	-0.000439	0.000452
2.145053	-0.000247	-0.000345	0.000424
2.145103	-0.000042	-0.000063	0.000076
2.145153	-0.000074	-0.000185	0.000199
2.145203	-0.000135	-0.000529	0.000546
2.145253	-0.000637	-0.000391	0.000747
2.145303	-0.000228	-0.000530	0.000577
2.145353	-0.000222	-0.000646	0.000683
2.145403	0.000039	-0.000286	0.000288
2.145453	-0.000522	-0.000635	0.000822
2.145503	0.000073	0.000188	0.000202
2.145553	-0.000253	-0.000629	0.000678
2.145603	-0.000373	-0.000284	0.000469
2.145653	-0.000084	-0.000617	0.000623
2.145703	0.000034	-0.000200	0.000203
2.145753	-0.000042	-0.000190	0.000195
2.145803	-0.000202	-0.000367	0.000419
2.145853	-0.000003	-0.000797	0.000797
2.145903	-0.000171	-0.000268	0.000318
2.145953	-0.000435	-0.000507	0.000668
2.146003	-0.000257	-0.000253	0.000361
2.146053	-0.000281	-0.000752	0.000802
2.146103	0.000301	-0.000167	0.000344
2.146153	-0.000082	-0.000295	0.000307
2.146203	0.000045	-0.000333	0.000336
2.146253	-0.000013	-0.000644	0.000644
2.146303	0.000013	-0.000513	0.000513
2.146353	0.000173	-0.000216	0.000277
2.146403	0.000339	-0.000077	0.000347
2.146453	0.000050	-0.000788	0.000790
2.146503	0.000182	-0.000136	0.000227
2.146553	-0.000142	-0.000814	0.000826
2.146603	0.000013	-0.000187	0.000188
2.146653	0.000272	-0.000338	0.000434
2.146703	-0.000220	-0.000326	0.000394
2.146753	-0.000206	0.000031	0.000209
2.146803	-0.000219	0.000206	0.000300
2.146853	-0.000122	-0.000941	0.000948
2.146903	-0.000231	-0.000301	0.000379
2.146953	-0.000971	-0.000559	0.001121
2.147003	-0.000480	-0.000382	0.000613
2.147053	-0.000002	-0.000551	0.000551
2.147103	-0.000368	-0.000265	0.000454
2.147153	-0.000177	-0.000431	0.000466
2.147203	0.000075	-0.000045	0.000087
2.147253	-0.000234	-0.000543	0.000591
2.147303	-0.000117	-0.000475	0.000489
2.147353	-0.000212	-0.000634	0.000668
2.147403	-0.000146	-0.000256	0.000294
2.147453	-0.000186	-0.000091	0.000207
2.147503	-0.000137	-0.000671	0.000685
2.147553	-0.000421	-0.000300	0.000517
2.147603	-0.000213	-0.000463	0.000510
2.147653	0.000006	0.000026	0.000027
2.147703	0.000224	0.000352	0.000417
2.147753	0.000193	-0.000755	0.000780
2.147803	0.000038	-0.000729	0.000730
2.147853	0.000141	-0.000003	0.000141
2.147903	-0.000192	-0.000158	0.000249
2.147953	0.000173	-0.000420	0.000454
2.148003	-0.000805	-0.000511	0.000953
2.148053	-0.000077	-0.000185	0.000200
2.148103	-0.000304	-0.000562	0.000639
2.148153	-0.000540	-0.000802	0.000967
2.148203	-0.000553	-0.000483	0.000734
2.148253	-0.000104	-0.000534	0.000544
2.148303	0.000118	-0.000191	0.000224
2.148353	0.000356	-0.000317	0.000476
2.148403	-0.000194	0.000120	0.000228
2.148453	-0.000277	0.000006	0.000277
2.148503	-0.000111	-0.000049	0.000121
2.148553	0.000045	-0.000043	0.000062
2.148603	-0.000108	-0.000604	0.000614
2.148653	-0.000544	-0.000501	0.000740
2.148703	-0.000180	-0.000351	0.000394
2.148753	0.000072	-0.000275	0.000284
2.148803	-0.000407	-0.000254	0.000480
2.148853	-0.000276	-0.000178	0.000328
2.148903	-0.000186	-0.000113	0.000217
2.148953	0.000024	-0.000722	0.000723
2.149003	0.000030	0.000015	0.000034
2.149053	0.000007	0.000155	0.000155
2.149103	-0.000044	-0.000669	0.000670
2.149153	0.000110	-0.000811	0.000819
2.149203	-0.000098	-0.000548	0.000557
2.149253	0.000056	-0.000524	0.000527
2.149303	-0.000344	-0.000601	0.000693
2.149353	-0.000549	-0.000271	0.000612
2.149403	-0.000208	-0.000269	0.000340
2.149453	-0.000236	-0.000502	0.000555
2.149503	-0.000245	-0.000671	0.000715
2.149553	-0.000086	-0.000552	0.000559
2.149603	-0.000101	0.000143	0.000175
2.149653	-0.000400	-0.000151	0.000428
2.149703	-0.000580	0.000018	0.000581
2.149753	-0.000452	-0.000574	0.000730
2.149803	-0.000174	-0.000735	0.000756
2.149853	-0.000173	-0.000333	0.000375
2.149903	-0.000289	-0.000526	0.000600
2.149953	-0.000028	-0.000413	0.000414
2.150003	-0.000748	-0.000794	0.001091
2.150053	-0.000580	-0.000210	0.000617
2.150103	-0.000469	-0.000164	0.000497
2.150153	0.000096	0.000026	0.000099
2.150203	-0.000161	-0.000744	0.000761
2.150253	-0.000446	-0.000122	0.000463
2.150303	-0.000261	-0.000615	0.000668
2.150353	0.000067	-0.000612	0.000616
2.150403	-0.000282	-0.000268	0.000390
2.150453	-0.000110	-0.000534	0.000545
2.150503	-0.000189	-0.000138	0.000234
2.150553	0.000330	-0.000524	0.000619
2.150603	-0.000458	-0.000705	0.000841
2.150653	0.000042	-0.000133	0.000140
2.150703	-0.000106	0.000173	0.000203
2.150753	0.000009	-0.000075	0.000075
2.150803	-0.000189	0.000104	0.000216
2.150853	-0.000714	-0.000098	0.000721
2.150903	0.000179	-0.000228	0.000290
2.150953	0.000123	-0.000278	0.000304
2.151003	-0.000241	0.000094	0.000259
2.151053	-0.000306	-0.000491	0.000578
2.151103	-0.000475	-0.000279	0.000551
2.151153	0.000358	-0.000514	0.000626
2.151203	-0.000123	0.000349	0.000370
2.151253	0.000060	-0.000488	0.000492
2.151303	-0.000298	-0.000469	0.000556
2.151353	-0.000447	-0.000176	0.000480
2.151403	-0.000397	-0.000274	0.000482
2.151453	0.000188	-0.000460	0.000497
2.151503	-0.000298	-0.000696	0.000757
2.151553	-0.000130	-0.000096	0.000161
2.151603	0.000122	-0.000177	0.000215
2.151653	-0.000534	0.000355	0.000642
2.151703	-0.000358	-0.000182	0.000401
2.151753	-0.000399	-0.000471	0.000617
2.151803	-0.000267	-0.000204	0.000336
2.151853	-0.000292	-0.000126	0.000318
2.151903	-0.000491	-0.000286	0.000569
2.151953	0.000058	-0.000252	0.000259
2.152003	-0.000384	0.000166	0.000418
2.152053	-0.000400	-0.000277	0.000487
2.152103	-0.000045	-0.000277	0.000281
2.152153	-0.000563	-0.000310	0.000642
2.152203	0.000097	-0.000062	0.000115
2.152253	-0.000313	-0.000638	0.000710
2.152303	-0.000467	-0.000223	0.000517
2.152353	-0.000126	-0.000516	0.000531
2.152403	-0.000437	-0.000193	0.000478
2.152453	0.000045	-0.000521	0.000523
2.152503	-0.000186	-0.000199	0.000272
2.152553	-0.000801	-0.000413	0.000901
2.152603	-0.000234	-0.000660	0.000700
2.152653	-0.000195	-0.000252	0.000319
2.152703	0.000205	-0.000674	0.000704
2.152753	-0.000217	-0.000514	0.000558
2.152803	-0.000670	-0.000702	0.000970
2.152853	-0.000398	-0.000496	0.000636
2.152903	-0.000340	-0.000157	0.000375
2.152953	-0.000353	0.000217	0.000414
2.153003	-0.000085	-0.000433	0.000441
2.153053	-0.000361	0.000175	0.000401
2.153103	-0.000375	-0.000168	0.000411
2.153153	-0.000476	-0.000045	0.000478
2.153203	-0.000352	-0.000183	0.000397
2.153253	-0.000359	0.000135	0.000383
2.153303	-0.000020	-0.000388	0.000389
2.153353	0.000148	-0.000945	0.000957
2.153403	-0.000447	-0.000443	0.000629
2.153453	-0.000100	0.000014	0.000101
2.153503	0.000036	-0.000228	0.000231
2.153553	-0.000275	-0.000579	0.000641
2.153603	0.000031	-0.000446	0.000447
2.153653	0.000573	-0.000213	0.000611
2.153703	-0.000179	-0.000397	0.000436
2.153753	0.000320	-0.000397	0.000510
2.153803	-0.000122	0.000018	0.000123
2.153853	-0.000056	-0.000528	0.000531
2.153903	-0.000047	-0.000401	0.000404
2.153953	-0.000244	-0.000367	0.000441
2.154003	-0.000731	-0.000524	0.000899
2.154053	0.000171	-0.000133	0.000217
2.154103	-0.000308	-0.000783	0.000841
2.154153	-0.000196	-0.000482	0.000520
2.154203	-0.000573	-0.000160	0.000594
2.154253	-0.000194	0.000287	0.000346
2.154303	-0.000110	0.000046	0.000120
2.154353	-0.000342	-0.000092	0.000354
2.154403	-0.000003	-0.000003	0.000004
2.154453	0.000102	-0.000305	0.000322
2.154503	0.000147	-0.000023	0.000149
2.154553	-0.000138	0.000059	0.000150
2.154603	0.000222	-0.000185	0.000289
2.154653	-0.000359	-0.000337	0.000492
2.154703	-0.000009	-0.000181	0.000182
2.154753	0.000045	-0.000270	0.000274
2.154803	-0.000077	-0.000293	0.000303
2.154853	-0.000371	-0.000462	0.000592
2.154903	-0.000316	-0.000529	0.000616
2.154953	-0.000141	-0.000115	0.000182
2.155003	0.000091	-0.001005	0.001009
2.155053	-0.000396	-0.000219	0.000453
2.155103	0.000258	-0.000363	0.000445
2.155153	-0.000557	-0.000209	0.000595
2.155203	-0.000405	-0.000199	0.000451
2.155253	-0.000485	-0.000267	0.000554
2.155303	-0.000275	-0.000161	0.000319
2.155353	-0.000402	-0.000474	0.000622
2.155403	-0.000126	-0.000753	0.000763
2.155453	-0.000110	-0.000108	0.000155
2.155503	-0.000062	-0.000231	0.000239
2.155553	-0.000061	-0.000197	0.000206
2.155603	-0.000256	-0.000454	0.000521
2.155653	-0.000153	-0.000335	0.000368
2.155703	-0.000767	-0.000416	0.000872
2.155753	-0.000303	-0.000467	0.000557
2.155803	-0.000365	-0.000408	0.000548
2.155853	-0.000043	-0.000031	0.000053
2.155903	-0.000676	-0.000232	0.000715
2.155953	-0.000300	-0.000338	0.000452
2.156003	0.000284	-0.000308	0.000419
2.156053	-0.000129	-0.000478	0.000495
2.156103	-0.000133	-0.000781	0.000792
2.156153	0.000107	0.000122	0.000162
2.156203	-0.000312	-0.000242	0.000395
2.156253	-0.000513	-0.000036	0.000514
2.156303	-0.000065	-0.000966	0.000969
2.156353	0.000040	-0.000206	0.000210
2.156403	-0.000198	0.000316	0.000373
2.156453	-0.000511	0.000043	0.000513
2.156503	-0.000040	-0.000507	0.000509
2.156553	-0.000432	-0.000420	0.000603
2.156603	-0.000455	0.000220	0.000505
2.156653	-0.000399	-0.000436	0.000591
2.156703	-0.000138	-0.000561	0.000577
2.156753	-0.000070	-0.000317	0.000325
2.156803	-0.000551	-0.000113	0.000562
2.156853	-0.000199	-0.000087	0.000217
2.156903	-0.000158	-0.000105	0.000190
2.156953	0.000009	-0.000190	0.000191
2.157003	-0.000177	-0.000030	0.000179
2.157053	-0.000260	-0.000408	0.000483
2.157103	-0.000168	-0.000583	0.000607
2.157153	-0.000245	-0.000333	0.000413
2.157203	-0.000355	-0.000159	0.000389
2.157253	-0.000477	-0.000239	0.000533
2.157303	-0.000398	-0.000549	0.000678
2.157353	-0.001000	-0.000629	0.001181
2.157403	-0.000172	-0.000364	0.000402
2.157453	-0.000048	-0.000756	0.000758
2.157503	-0.000231	-0.000544	0.000591
2.157553	-0.000280	-0.000105	0.000300
2.157603	-0.000023	-0.000629	0.000630
2.157653	-0.000330	-0.000124	0.000353
2.157703	-0.000234	-0.000634	0.000676
2.157753	-0.000321	0.000046	0.000324
2.157803	-0.000124	-0.000427	0.000445
2.157853	-0.000555	-0.000340	0.000651
2.157903	-0.000586	0.000042	0.000588
2.157953	0.000467	-0.000312	0.000562
2.158003	0.000154	-0.000293	0.000331
2.158053	-0.000384	-0.000352	0.000521
2.158103	-0.000630	-0.000447	0.000772
2.158153	-0.000114	-0.000507	0.000520
2.158203	-0.000094	-0.000290	0.000305
2.158253	-0.000008	-0.000583	0.000583
2.158303	0.000018	-0.000381	0.000382
2.158353	0.000063	-0.000387	0.000392
2.158403	-0.000253	-0.000333	0.000418
2.158453	0.000216	-0.000058	0.000223
2.158503	-0.000237	-0.000278	0.000365
2.158553	-0.000238	-0.000570	0.000618
2.158603	-0.000560	-0.000111	0.000571
2.158653	-0.000610	-0.000488	0.000781
2.158703	-0.000106	-0.000748	0.000756
2.158753	-0.000372	-0.000293	0.000474
2.158803	-0.000708	-0.000481	0.000856
2.158853	-0.000143	-0.000204	0.000249
2.158903	-0.000599	-0.000651	0.000885
2.158953	-0.000330	-0.000457	0.000564
2.159003	-0.000029	0.000137	0.000140
2.159053	-0.000350	-0.000099	0.000363
2.159103	-0.000265	-0.000502	0.000567
2.159153	-0.000196	-0.000637	0.000666
2.159203	0.000251	-0.000077	0.000263
2.159253	-0.000577	-0.000271	0.000638
2.159303	-0.000326	-0.000064	0.000332
2.159353	0.000273	-0.000601	0.000660
2.159403	-0.000301	-0.000263	0.000399
2.159453	-0.000754	-0.000400	0.000853
2.159503	-0.000146	-0.000170	0.000224
2.159553	0.000141	-0.000544	0.000562
2.159603	0.000073	-0.000352	0.000360
2.159653	-0.000209	-0.000441	0.000488
2.159703	-0.000528	-0.000569	0.000776
2.159753	0.000185	-0.000524	0.000556
2.159803	0.000177	-0.000564	0.000591
2.159853	-0.000696	-0.000201	0.000724
2.159903	-0.000156	-0.000011	0.000157
2.159953	-0.000214	-0.000270	0.000344
2.160003	-0.000198	-0.000747	0.000773
2.160053	-0.000034	-0.000148	0.000152
2.160103	-0.000082	-0.000365	0.000374
2.160153	-0.000388	-0.000516	0.000645
2.160203	-0.000521	-0.000559	0.000765
2.160253	-0.000855	0.000089	0.000859
2.160303	-0.000338	-0.000319	0.000465
2.160353	0.000271	-0.000207	0.000341
2.160403	-0.000358	-0.000197	0.000409
2.160453	0.000025	-0.000353	0.000354
2.160503	-0.000175	-0.000403	0.000439
2.160553	-0.000187	-0.000680	0.000705
2.160603	-0.000051	-0.000163	0.000171
2.160653	-0.000478	-0.000578	0.000750
2.160703	0.000356	-0.000327	0.000483
2.160753	0.000254	-0.000134	0.000288
2.160803	-0.000525	-0.000422	0.000674
2.160853	-0.000586	-0.000443	0.000735
2.160903	-0.000551	-0.000214	0.000591
2.160953	0.000264	0.000107	0.000284
2.161003	-0.000013	-0.000275	0.000275
2.161053	0.000004	0.000128	0.000128
2.161103	-0.000078	-0.000768	0.000772
2.161153	-0.000231	0.000143	0.000272
2.161203	-0.000185	0.000086	0.000204
2.161253	-0.000252	-0.000323	0.000410
2.161303	-0.000058	-0.000202	0.000210
2.161353	-0.000333	-0.000434	0.000547
2.161403	-0.000069	-0.000040	0.000080
2.161453	-0.000079	-0.000527	0.000533
2.161503	-0.000362	-0.000616	0.000715
2.161553	-0.000055	0.000138	0.000148
2.161603	-0.000233	-0.000204	0.000309
2.161653	-0.000040	-0.000040	0.000057
2.161703	-0.000504	0.000028	0.000505
2.161753	0.000131	-0.000139	0.000191
2.161803	-0.000066	-0.000002	0.000066
2.161853	-0.000234	-0.000577	0.000623
2.161903	-0.000283	0.000025	0.000284
2.161953	-0.000216	-0.000448	0.000497
2.162003	-0.000371	-0.000412	0.000554
2.162053	-0.000081	-0.000386	0.000394
2.162103	-0.000088	-0.000409	0.000418
2.162153	0.000083	-0.000651	0.000656
2.162203	-0.000658	-0.000240	0.000700
2.162253	-0.000431	-0.000480	0.000645
2.162303	-0.000231	-0.000263	0.000349
2.162353	0.000029	-0.000361	0.000362
2.162403	-0.000219	-0.000892	0.000918
2.162453	-0.000363	-0.000235	0.000432
2.162503	-0.000202	-0.000067	0.000213
2.162553	0.000283	-0.000543	0.000613
2.162603	0.000129	-0.000773	0.000783
2.162653	0.000244	-0.000491	0.000548
2.162703	0.000397	-0.000339	0.000522
2.162753	0.000043	-0.000258	0.000261
2.162803	0.000126	-0.000571	0.000585
2.162853	-0.000269	-0.000439	0.000515
2.162903	-0.000299	-0.000384	0.000486
2.162953	-0.000218	-0.000533	0.000576
2.163003	-0.000088	-0.000439	0.000448
2.163053	-0.000070	0.000047	0.000084
2.163103	0.000119	-0.000649	0.000660
2.163153	-0.000604	-0.000397	0.000722
2.163203	0.000109	-0.000652	0.000661
2.163253	-0.000517	-0.000274	0.000585
2.163303	-0.000376	-0.000620	0.000725
2.163353	-0.000333	-0.000352	0.000484
2.163403	-0.000086	0.000068	0.000110
2.163453	-0.000351	-0.000308	0.000467
2.163503	-0.000520	-0.000549	0.000756
2.163553	0.000039	-0.000556	0.000557
2.163603	-0.000170	-0.000470	0.000500
2.163653	0.000233	-0.000542	0.000590
2.163703	-0.000461	-0.000556	0.000722
2.163753	-0.000287	-0.000244	0.000376
2.163803	-0.000375	-0.000828	0.000909
2.163853	-0.000051	-0.000717	0.000719
2.163903	-0.000106	-0.000513	0.000524
2.163953	-0.000178	-0.000502	0.000533
2.164003	-0.000534	-0.000324	0.000625
2.164053	-0.000452	0.000042	0.000454
2.164103	-0.000364	-0.000488	0.000609
2.164153	-0.000016	-0.000664	0.000664
2.164203	0.000157	-0.000357	0.000390
2.164253	-0.000454	0.000052	0.000457
2.164303	0.000267	-0.000431	0.000507
2.164353	-0.000381	-0.000367	0.000529
2.164403	-0.000230	-0.000440	0.000497
2.164453	-0.000061	-0.000042	0.000074
2.164503	-0.000403	-0.000121	0.000421
2.164553	0.000296	-0.000587	0.000657
2.164603	-0.000426	-0.000865	0.000964
2.164653	-0.000430	-0.000501	0.000660
2.164703	-0.000287	-0.000257	0.000386
2.164753	-0.000348	-0.000240	0.000423
2.164803	-0.000416	-0.000895	0.000987
2.164853	-0.000461	-0.000230	0.000515
2.164903	-0.000554	-0.000424	0.000698
2.164953	0.000245	-0.000822	0.000858
2.165003	-0.000387	-0.000058	0.000391
2.165053	0.000504	-0.000303	0.000588
2.165103	0.000103	0.000086	0.000134
2.165153	0.000328	-0.000432	0.000542
2.165203	-0.000233	-0.000217	0.000319
2.165253	-0.000120	-0.000281	0.000306
2.165303	-0.000092	-0.000883	0.000888
2.165353	-0.000136	-0.000172	0.000220
2.165403	-0.000668	-0.000732	0.000991
2.165453	0.000136	-0.000691	0.000704
2.165503	-0.000045	-0.000270	0.000274
2.165553	0.000015	-0.000184	0.000185
2.165603	-0.000117	-0.000464	0.000478
2.165653	-0.000357	-0.000342	0.000494
2.165703	-0.000013	-0.000326	0.000326
2.165753	-0.000517	-0.000538	0.000746
2.165803	-0.000237	-0.000372	0.000441
2.165853	0.000012	-0.000786	0.000786
2.165903	-0.000399	-0.000438	0.000593
2.165953	-0.000144	-0.000645	0.000661
2.166003	-0.000051	-0.000300	0.000305
2.166053	-0.000414	-0.000080	0.000422
2.166103	-0.000280	-0.000161	0.000323
2.166153	-0.000168	-0.000453	0.000483
2.166203	-0.000678	-0.000255	0.000724
2.166253	0.000145	-0.000139	0.000201
2.166303	-0.000400	-0.000288	0.000493
2.166353	-0.000087	0.000292	0.000304
2.166403	0.000034	-0.000347	0.000349
2.166453	-0.000482	-0.000355	0.000598
2.166503	-0.000630	-0.000238	0.000673
2.166553	-0.000125	-0.000610	0.000623
2.166603	-0.000189	-0.000661	0.000688
2.166653	-0.000173	-0.000400	0.000436
2.166703	-0.000118	-0.000713	0.000723
2.166753	0.000325	-0.000347	0.000476
2.166803	-0.000497	-0.000612	0.000788
2.166853	-0.000535	0.000141	0.000553
2.166903	0.000017	0.000111	0.000112
2.166953	-0.000434	-0.000283	0.000518
2.167003	-0.000207	-0.000492	0.000533
2.167053	-0.000176	-0.000590	0.000616
2.167103	0.000161	0.000088	0.000184
2.167153	0.000419	-0.000581	0.000717
2.167203	0.000070	-0.000341	0.000348
2.167253	-0.000175	-0.000017	0.000176
2.167303	-0.000297	-0.000228	0.000375
2.167353	0.000059	-0.000284	0.000290
2.167403	-0.000176	-0.000806	0.000825
2.167453	-0.000423	0.000006	0.000423
2.167503	-0.000350	-0.000165	0.000388
2.167553	-0.000254	-0.001265	0.001291
